Q41607	Q1065579
Q41873	Q11173
Q41873	Q251124
Q41923	Q27939
Q41958	Q55638
Q41958	Q1431026
Q41966	Q843227
Q42038	Q422050
Q42213	Q15211908
Q42213	Q12774754
Q42527	Q2596997
Q42527	Q2247340
Q42539	Q146
Q42563	Q146
Q42591	Q3302947
Q42621	Q7239
Q42645	Q146
Q42962	Q214609
Q42962	Q11435
Q43006	Q890057
Q43035	Q11023
Q43035	Q12015335
Q43101	Q28693603
Q43262	Q101998
Q43577	Q38829
Q43845	Q327055
Q44022	Q872177
Q44263	Q44145
Q44268	Q145852
Q44356	Q48352
Q44356	Q116
Q44367	Q1063937
Q44444	Q781650
Q44455	Q177571
Q44459	Q1063937
Q44484	Q8777
Q44571	Q14656
Q44649	Q181296
Q44649	Q17102802
Q44679	Q1860
Q44705	Q1183543
Q44810	Q50996514
Q44865	Q523562
Q44949	Q7325
Q45003	Q614112
Q45003	Q181175
Q45183	Q898389
Q45315	Q133311
Q45327	Q12916
Q45382	Q1673271
Q45382	Q83267
Q45529	Q193291
Q45529	Q239872
Q45529	Q42104541
Q45547	Q1169875
Q45713	Q22989102
Q45713	Q3707571
Q45791	Q19816755
Q45791	Q1211146
Q45824	Q14458220
Q45842	Q191865
Q45959	Q2047938
Q45959	Q7632070
Q45959	Q284220
Q46208	Q27994917
Q46326	Q1344963
Q46454	Q18602460
Q46622	Q34442
Q46728	Q11051
Q46892	Q830393
Q46970	Q1875615
Q47012	Q46622
Q47012	Q16098646
Q47024	Q1208997
Q47071	Q1075
Q47098	Q1566976
Q47107	Q987767
Q47217	Q3109572
Q47270	Q2199864
Q47270	Q181175
Q47398	Q309
Q47499	Q10901070
Q47528	Q58778
Q47616	Q1326621
Q47844	Q12271
Q47844	Q107425
Q47928	Q2416217
Q47928	Q2472420
Q48091	Q171634
Q48230	Q5503427
Q48296	Q21029893
Q48296	Q14952
Q48296	Q680343
Q48297	Q124255
Q48297	Q266237
Q48297	Q1060874
Q48297	Q25967482
Q48297	Q2064156
Q48297	Q211548
Q48422	Q170494
Q48428	Q5113
Q48894	Q48352
Q48894	Q30461
Q49050	Q19723451
Q49341	Q2699398
Q49377	Q245177
Q49460	Q2579391
Q49461	Q26540
Q49525	Q49506
Q49773	Q3533467
Q49809	Q93200
Q49958	Q814232
Q50218	Q15916867
Q50337	Q1850442
Q50337	Q10864048
Q50337	Q515716
Q50337	Q5164076
Q50633	Q2095
Q50698	Q11345
Q50776	Q1081491
Q51290	Q19650003
Q51338	Q1065579
Q51504	Q380170
Q51611	Q38035
Q51617	Q577
Q51623	Q179461
Q51632	Q7725634
Q51647	Q49773
Q51977	Q176799
Q52047	Q40218
Q52389	Q736288
Q52406	Q746549
Q52854	Q1779300
Q52854	Q3411896
Q52943	Q11023058
Q52954	Q34379
Q53021	Q1968264
Q53479	Q180712
Q54128	Q327055
Q54186	Q53665
Q54322	Q54300
Q54335	Q54300
Q55116	Q123705
Q55116	Q10864048
Q55116	Q15646733
Q55167	Q13360264
Q55167	Q2095
Q55223	Q54300
Q55236	Q196538
Q55290	Q36747
Q55516	Q374230
Q55564	Q2493
Q55564	Q17125612
Q55843	Q183366
Q56024	Q1758037
Q56024	Q1939555
Q56191	Q1144928
Q56218	Q2041172
Q56249	Q3575552
Q56260	Q33860
Q56308	Q832413
Q56310	Q56697
Q56315	Q922148
Q56323	Q36310
Q56336	Q33860
Q56337	Q6982999
Q56358	Q2036691
Q56375	Q7418304
Q56385	Q15043573
Q56404	Q37035
Q56410	Q1364815
Q56417	Q2153686
Q56421	Q3217543
Q56442	Q922148
Q56449	Q3508772
Q56455	Q34077
Q56456	Q556046
Q56458	Q4767739
Q56467	Q13955
Q56473	Q2560578
Q56477	Q45961
Q56492	Q386288
Q56508	Q34171
Q56512	Q236425
Q56547	Q2665761
Q56549	Q922148
Q56558	Q20862796
Q56558	Q7082043
Q56558	Q24892089
Q56568	Q33248
Q56576	Q15043573
Q56576	Q56385
Q56577	Q56232
Q56587	Q12223
Q56595	Q37733
Q56682	Q3505042
Q56684	Q153795
Q56687	Q153795
Q56704	Q3217543
Q56725	Q13955
Q56733	Q5001551
Q56742	Q7306825
Q56747	Q2511788
Q56750	Q236425
Q56753	Q33311
Q56758	Q33311
Q56767	Q33311
Q56833	Q50948445
