religious order	group of people set apart from society and other groups based on their religious devotion.
morality	differentiation of intentions, decisions and actions between those that are proper and those that are improper.
item with given name property	(used to define the domain of the "given name" property).
temporal entity	thing that can be contained within a period of time, or change in state (e.g. events, periods, acts).
restaurant chain	set of related restaurants in many different locations that are under shared corporate ownership or franchising agreements.
angel in Christianity	
alliance	express agreement under international law entered into by actors in international law.
rugby union team	group of people that play rugby union.
fictional mammal	mammal only appearing in works of fiction.
metropolitan municipality	type of municipality established in some countries to serve a metropolitan area.
trademark	recognizable sign, design or expression which identifies products or services.
work with multiple executions	impressions (printing) or casts (sculptures) of an artwork with mainly technically caused differences.
regional county municipality	county-like political entities in Quebec, Canada.
Wikipedia article page	article in the main space of a Wikimedia site.
tea	drink made from infusing boiling water with the leaves of the tea plant.
chemical element	a species of atoms having the same number of protons in the atomic nucleus.
ocean liner	ship designed to transport people from one seaport to another.
panoramic painting	massive artwork that reveals a wide, all-encompassing view of a particular subject.
place of worship	specially designed structure or consecrated space for use in worshipping.
shore	fringe of land at the edge of a large body of water.
language level	scientific article published in November 1996.
communication	act of conveying intended meanings from one entity or group to another through the use of mutually understood signs and rules.
administrative territorial entity of the United States	states, the District of Columbia, territories; and their subdivisions.
hijacking	2012 film by Tobias Lindholm.
city of Wisconsin	form of municipal government used in Wisconsin, USA.
bounty	chocolate bar manufactured by Mars, Incorporated.
type of mathematical function	type or family of mathematical function.
oil tanker	tanker designed for the bulk transport of oil.
banner	flag or other piece of cloth bearing a symbol, logo, slogan or other message.
transcontinental country	country whose territory spans more than one continent.
classification system	system of organizing objects into classes.
game publisher	group or corporation that publishes a developer's video games.
first day of the week in March	
anime television program	television program.
computing infrastructure	article.
toponym	name for a geographical entity or location.
Variable-length code	information theory technique for assigning shorter encoding to more frequently-occurring sequences.
archaeological artifact	something made by humans and of archaeological interest.
archaeology	study of human past through material culture.
shrine	holy or sacred place, which is dedicated to a specific deity.
group of living things	set of live physical entities of any nature.
cabinet	group of high ranking officials, usually representing the executive branch of government.
condition	abnormal condition negatively affecting organisms.
country club	Private club typically offering recreational sports and entertainment facilities.
combinatorial algorithm	type of algorithm.
administration	management of organization.
event	occurrence of a fact or object in space-time; instantiation of a property in an object.
Chinese character	character (logogram) used in the writing system of languages in the Sinosphere region.
business	organization involved in commercial, industrial, or professional activity.
star cluster	Large group of stars.
Wikimedia category	use with 'instance of' (P31) for Wikimedia category.
television station	organization that transmits content on television.
editor	Computer software used to edit plain text documents.
Pacific hurricane	mature tropical cyclone that develops within the eastern and central Pacific Ocean.
murder attempt	attempt to commit murder.
clinical finding	medical finding related to the patient's medical signs and symptoms.
constant-recursive sequence	sequence satisfying a homogeneous linear recurrence with constant coefficients.
information	that which informs; the answer to a question of some kind; that from which data and knowledge can be derived.
restaurant	single establishment which prepares and serves food, located in building.
social group	two or more humans who interact with one another.
artificial entity	anything created by humans (either material or mental).
part of	semantic relation specific to linguistics.
state with limited recognition	territory with de-facto sovereignty but lacking international acceptance.
administrative type	
group of mythical characters	class of groupings of mythical entities.
overground still body of fresh water	
chef-lieu	pre-eminent administrative town of a sub-division of territory, in some countries.
non-fiction book	book that covers a specific subject.
complete metric space	metric space in which cauchy sequence converges to an element of the space.
plutocracy	society or system ruled and dominated by the small minority of the top wealthiest citizens.
family name from a specific origin	
studio	working places set aside for artists to work, the term is generally applied to workspaces used by artists creating fine art, particularly art dating from the 16th century to the present.
military organization	structuring of the armed forces of a state.
metre	SI unit of length.
surface feature	geological feature on celestial object.
profession	vocation founded upon specialized educational training.
aircraft class	set of aircraft characteristics to be evaluated for certain purposes.
compilation	book or document composed of materials gathered from other books or documents.
administrative territorial entity of Spain	subclass of administrative territorial entities.
web hosting service	service for hosting websites.
nature deity	
composite number	positive integer that has at least one positive divisor other than 1 or itself.
library catalog	register of all bibliographic items found in a library or group of libraries.
Bien de Interés Cultural	cultural property of Spain.
physical system	portion of the physical universe chosen for analysis; everything outside the system is known as the environment.
letter	written message on paper containing information sent from one party to another.
international association football competition	association football competition with participating teams from at least two countries.
quantity	property that exists in a range of magnitudes or multitudes; property that can exist as a magnitude or multitude.
digital container format	metafile format.
political institution	part of the political system of a state.
port	maritime facility where ships may dock to load and discharge passengers and cargo.
small monument	painting by Melvin Day.
mixture	substance formed when two or more constituents are physically combined together.
administrative territorial entity of Georgia	human settlement.
title	element of hierarchy in armed forces.
fictional dog	dog only appearing in works of fiction.
mascot	person, animal, or object thought to bring luck, or for fictional, representative spokespeople for consumer products.
search algorithm	any algorithm which solves the search problem, namely, to retrieve information stored within some data structure, or calculated in the search space of a problem domain, either with discrete or continuous values.
nonprofit organization	organization that uses its income to achieve its goals rather than distributing it as profit or dividends.
biographical dictionary	type of encyclopedic dictionary limited to biographical information.
fortification	military constructions and buildings designed for defense in warfare and military bases.
plan	outline of a strategy for achievement of an objective.
local government in New Jersey	
constant	special, usually real number, that is interesting or significant in some way.
unit of measurement	quantity, defined and adopted by convention.
rule	guiding rule or inevitable consequence of something, such as the laws observed in nature.
vocal group	group of usually 3–8 people who perform vocal music (for large ensembles, see Q131186).
bomb	explosive weapon carried by aircraft for dropping on ground targets.
politician	person involved in politics, person who holds or seeks positions in government.
administrative territorial entity of Afghanistan	
pesticide	substance used to destroy pests.
university	academic institution for further education.
record company	business producing and selling music.
public company	company that offers its securities for sale to the general public.
performing arts school	school for the performing arts, such as theatre and dance.
hiking trail	path for hiking in a natural environment.
health specialty	services that promote health, prevent diseases and deliver health care services to individuals, families and communities based on the primary health care approach.
NAD(P)	coenzyme that may be NAD or NADP in any of their oxidation states.
disease	abnormal condition negatively affecting organisms.
prefix	affix which is placed before the stem of a word.
public policy	principled guide to action taken by the administrative executive branches of the state with regard to a class of issues.
colleges and universities in the United States	Wikimedia list article.
ironic award	critical or humorous award, often expressing disapproval.
anatomical structure	entity with a single connected inherent 3D shape that's created by coordinated expression of the organism's own DNA.
film series	collection of related films in succession.
conversation	interactive communication between two or more people.
regime	form of government or the set of rules, cultural or social norms, etc. that regulate the operation of a government or institution and its interactions with society.
wrestling event	a show of professional wrestling.
international border	border between two sovereign states.
manual communication	system that uses articulation of the hands (hand signs, gestures) to mediate a message between persons.
videotelephony	reception and transmission of audio-video signals by users at different locations.
fictional analog of a type of organism	class of fictional entities that are inspired by one particular kind of organism.
space program of the United States	
object of the inner Solar System	type of astronomical object.
aspect of history	topic viewed from a historical point of view.
affection	strong, positive emotion based on affection.
formalization	automated representation of a system.
administrative territorial entity of the Philippines	
sports organization	organization involved primarily in sports.
statistical territorial entity of Portugal	
artificial physical object	physical object made or shaped by human hand.
academic discipline	academic field of study or profession.
administrative region	territorial entity for administration purposes, with or without its own local government.
tribe	socially defined category of people who identify with each other.
continent	very large landmass.
roof	top covering of a building.
economic activity	financial transactions of products, goods, or services.
first-order election	
food crisis	a widespread scarcity of food, caused by several factors including war, inflation, crop failure, population imbalance, or government policies.
abstract game	game with no theme.
drug cartel	criminal organizations developed with the primary purpose of promoting and controlling drug trafficking operations.
control	diacritic in Latin, Greek and Cyrillic scripts.
mathematical object	abstract object in mathematics.
historical region	geographic or cultural region which existed in the past, that may or may not exist anymore.
deity	natural or supernatural god or goddess, divine being.
alphabetic writing system	standard set of letters that represent phonemes.
Friday in March	
Countable set	set with the same cardinality as the set of natural numbers.
WTA tennis tournament	tennis tournament organized by the Women's Tennis Association.
metro station	railway station of a rapid transit system.
third-level administrative country subdivision	administrative division subordinate to or under administration of a second-level division.
local government area of Australia	second and lowest tier of government in Australia.
religious character	character of a religious work, alleged to be historical.
point group	group of geometric symmetries (isometries) that keep at least one point fixed.
duet	musical composition or arrangement for two performers.
trans-Neptunian object	any object in the Solar System that orbits the Sun at a greater average distance than Neptune.
Gaussian integer	complex number whose real and imaginary parts are both integers.
Production of food industry by OKP	class of food industry.
spiral galaxy	galaxy having a number of arms of younger stars that spiral out from the centre containing older ones.
military equipment	item in use by or designed for use by military forces.
calculation	deliberate process that transforms inputs to outputs with variable change.
structure	arrangement and organization of interrelated elements in an object or system, or the object or system so organized.
sea mark	mark of maritime navigation.
fictional bird	bird only appearing in works of fiction.
distance	length of straight line that connects two points in a measurable space or in an observable physical space.
General fraternity	
airline	company that provides air transport services for traveling passengers and freight.
battery electric vehicle	type of electric vehicle.
human rights	inalienable fundamental rights to which a person is inherently entitled.
amusement park	park with rides and attractions.
time zone	region on Earth that has a uniform standard time for legal, commercial, and social purposes.
terrorist attack	offensive action.
public university	university that is predominantly funded by public means.
professional society	society responsible for governing a certain profession.
destination marketing organisation	organization promoting tourism to increase the number of visitors.
segmental writing system	
n-tuple	finite ordered list of elements.
manifesto	published declaration of principles and intentions of an individual or group.
brick and mortar company	class for companies that possess buildings, production facilities, or store for operations.
primary raw material	basic material from.
state authority	body with power given by the state.
spatio-temporal entity	thing that can be contained within a region of space-time, or variation of its state in space or time.
mythological Greek character	individual character in Greek mythology.
Q81063407	
transport accident	accident in transportation.
Pilgrimage site	Location to which pilgrims venture.
Wikimedia project page	page in various non-article namespaces on a Wikimedia project.
human-geographic territorial entity	territorial entity of which the borders are determined by physiographic and human features.
LAU 1	
frame of reference	abstract coordinate system and the set of physical reference points that uniquely fix (locate and orient) the coordinate system and standardize measurement (s).
suspected contagious disease	
perspective	form of graphical projection where the projection lines converge to one or more points.
administrative territorial entity of Japan	type of region within Japan.
free software	software distributed under terms that allow users to freely run, study, change and distribute it and modified versions.
real number	quantity along a continuous line.
infantry unit	military unit type designation.
arena	enclosed area designed to host theater, musical performances and sporting events.
society	group of people with shared interests or aims.
living organism class	
object	anything that we can think or talk about; a thing that is observed by a subject.
settlement	community of any size, in which people live.
sacrifice	offering to gods.
immunologic factor	biologically active substance whose activities affects or plays a role in the functioning of the immune system.
circuit court	type of court in many countries.
spirit	chemical compound.
chemical process	method or means of somehow changing one or more chemicals or chemical compounds.
breed	specific group of domestic animals.
sports award	award in the field of sports.
positive real number	real number strictly greater than zero.
conflation	undesirable merger of identities.
ward of Japan	subdivision of cities designated by government ordinance in Japan.
school library	library within a school.
ethnic riot	riots originating from ethnic tensions.
Catholic church	communion of Christian Churches led by the Pope, consisting of the Latin Church and 23 Eastern Catholic Churches.
coat of arms	unique heraldic design on a shield or escutcheon.
separate legal entity	legal entity with detached accountability in the United States.
Norse mythical character	class of mythical characters.
specification edition	edition of a specification or standard.
abandoned village	city depopulated of inhabitants and that stays practically intact.
character set	collection of characters (graphemes) that may be used by multiple languages.
fictional humanoid species	coherent large group of humanoids.
data set	collection of data.
biological phenomenon	biological process, property or characteristic of an organism, across the biosphere.
proceedings	collection of scholarly papers published in the context of an academic conference.
religious music	music genre.
municipio	country subdivisions in several Hispanophone and Lusophone nations.
anthology	collection of creative works chosen by the compiler.
LAU 1 of Germany	
hormone	chemical released by a cell or a gland in one part of the body that sends out messages that affect cells in other parts of the organism.
recreation area	land and water spaces and associated structures set aside for recreation.
exhibition	organized presentation and display of a selection of items or pictures.
administrative subdivision of Puerto Rico	
vice	practice, behavior or habit generally considered immoral, depraved, or degrading in the associated society.
carbonated beverage	non-alcoholic drink, often carbonated (sparkling).
National Park System unit	area protected by the National Park Service in the United States.
Q2452231	
seal	mark of a personal distinctive emblem intended to guarantee the authenticity of the author of a document onto which it is printed, embossed or affixed instead of just signing it ; unique device used to realize it.
stage race	cycling race contested over multiple days.
binary star	star system consisting of two stars.
viral phenomenon	objects or patterns that are able to replicate themselves or convert other objects into copies of themselves when these objects are exposed to them.
administrative territorial entity	territorial entity for administration purposes, with or without its own local government.
state or territory of Australia	first-level subdivision of Australia.
analysis	process of applying analytical methods to existing data of a specific type, breaking a complex topic or substance into smaller parts in order to gain a better understanding of it.
comics	creative work in which pictures and text convey information such as narratives.
remaster	process, activity; changing the quality of the sound or of the image, or both, of previously created recordings, either audiophonic, cinematic, or videographic.
chalcogenide	class of chemical compounds.
Kompanie	Nazi party paramilitary rank.
limited company	company in which the liability of members or subscribers of the company is limited. This affords shareholders of the company with "limited liability" if the company is unable to pay liabilities..
mythical character	supernatural animal, generally a hybrid, sometimes part human, from mythology.
natural phenomenon	observable event which is not man-made.
public bath	buildings equipped with swimming pools and other facilities for bathing and swimming, traditionally the primary hygienic facility in a city or town.
Americans	citizens or residents of the United States of America.
religious controversy	disagreement related to religion.
fictional character	fictional human or non-human character in a narrative work of art.
science	systematic enterprise that builds and organizes knowledge.
occupied territory	territory under military occupation.
literary criticism	study, evaluation, and interpretation of literature.
medal	round piece of metal, often used as an award.
UwU Moment	
clothing in ancient Rome	
lineage	line of ancestors and descendants of a person.
fictional humanoid	individual humanoid only appearing in fictional stories.
portal	pages on a Wikimedia wiki intended to serve as "Main Pages" for specific areas of knowledge or information, or for specific audiences and activities. Use with P31 'instance of' for them.
Roman Catholic shrine	shrine of the Catholic Church.
science award	award for science.
steel construction	Part of civil engineering.
condiment	substance added to food to enhance its flavor.
linguistic unit	
competence	set of demonstrable characteristics and skills that enable, and improve the efficiency or performance of a job.
source coding	process of encoding information using fewer bits than the original representation.
Russian fairy tales	collection of Russian fairy tales, collected by Alexander Afanasyev.
South-West Indian Ocean tropical cyclone	type of tropical cyclone located in South West Indian Ocean and measured by Météo-France La Reunion scale.
indicator	semiotic concept; object, quality, event, or entity whose presence or occurrence indicates the probable presence or occurrence of something else; includes words, punctuation, expressions, gestures, notices, road signs, symbols, pictures, etc..
Reserve Officers' Training Corps	military officer training program for the United States armed forces.
three-phase synchronous machine	
theocracy	form of government with religious leaders.
codex	book with handwritten content.
sibling	one of two or more individuals having at least one parent in common. Avoid using with "relative" (P1038), use "sibling" (P3373) instead.
urban municipality of Germany	municipality with town privileges in Germany (may e.g. legally prepend "Stadt" to its name).
mountain	large landform that stretches above the surrounding land.
mythical creature	supernatural animal, generally a hybrid, sometimes part human, whose existence cannot be proven, described in legends, myths, fables, folklore.
television genre	type of genre.
battle	part of a war which is well defined in duration, area and force commitment.
theatrical character	character in theatre stageplay.
unmanned vehicle	vehicle without a person on board.
group of literary works	group of written works.
computer program	sequence of instructions written in programming language to perform a specified task with a computer.
armored fighting vehicle	combat vehicle designed with both armament and armored protection.
hotel building	building designed and built for use as a hotel.
service vessel	ship providing support services (not only naval).
nuclear explosive	explosive device that derives its energy from nuclear reactions.
dam	barrier that impounds water or underground streams.
independent school	school type not administered by local, state or national governments.
political parties in Germany	overview about the political parties in Germany.
representative assembly	official body for popular representation.
observation	monitoring of behavior, activities, or other changing information, for the purpose of influencing, managing or directing.
private corporation	business company owned either by non-governmental organizations or by a relatively small number of shareholders or company members, and the company's capital stock is offered, owned and traded or exchanged privately.
branch of biology	
film award	award for excellence of cinematic achievements.
orbital period	time taken for a given object to make one complete orbit around another object, and applies in astronomy to mostly either planets or asteroids orbiting the Sun, moons orbiting planets, exoplanets orbiting other stars, or binary stars.
structured programming	programming paradigm aimed at improving clarity, quality, and development time by using control structures.
institute	organisational body created for a certain purpose.
mapping	mathematical binary relation, such that every element of the left set is related with exactly one element of the right set.
art	expressive work intended to be appreciated for its beauty or emotional power; or the process of creating such a work.
Public License	license by which a licensor can grant additional copyright permissions to licensees.
marine unit	military unit type charged with conducting amphibious operations.
monetary authority	public institution that manages a state's currency, money supply, and interest rates.
national road	road which usually crosses an entire country, or a large part of it.
human settlement	community of any size, in which people live.
legal case	dispute between opposing parties resolved by a court.
geographical marker	scientific article.
cipher	algorithm for encrypting and decrypting information.
country house	houses in the country as opposed to an urban area, especially houses that are large, have substantial property, and are used seasonally.
rural settlement	settlement in the areas defined as rural by a governmental office.
power station	facility generating electric power.
graph algorithm	type of algorithm.
range	geographic area containing numerous geologically related mountains.
ethers	class of organic compounds containing oxygen connected to two organyl groups.
homocyclic compound	cyclic compound having as ring members atoms of the same element only, e.g. benzene, pentazole, cyclohexasilane.
district of England	level of subnational division of England used for the purposes of local government.
engine	railway vehicle that provides the motive power for a train.
risk	potential for uncontrolled loss due to underlying vulnerability or uncertainties.
hero	person or character who fights adversity through ingenuity, courage, or strength.
fatty acyl	class of chemical compounds.
date	particular day represented within a calendar system.
intellectual work	work created through human thought and perception, including creative work.
cell line	eukaryotic cell clone derived from an eukaryotic organism by immortalization.
city of the Philippines	tier of local government in the Philippines.
Southern Bantoid languages	Branch of the Bantoid family of Niger–Congo languages.
pharmaceutic aid	substance which are of little or no therapeutic value, but are necessary in the manufacture, compounding, storage, etc., of pharmaceutical preparations or drug dosage forms.
trail	path with a rough beaten or dirt/stone surface used for travel.
class of fictional entities	
combat	part of a war which is well defined in duration, area and force commitment.
numeral system	notation for expressing numbers.
Catholic religious order	scientific article published on 01 January 1972.
spell	spiritual practice, word formula.
venue	place for doing something.
political alliance	cooperation by political parties.
concerto	musical composition usually in three parts.
literary genre	category of literary composition.
article	text that forms an independent part of a publication.
artificial language	language whose phonology, grammar, and vocabulary have been consciously devised for human or human-like communication.
language group	group of languages related through descent from a common ancestor.
international standard	standard developed by international standards organizations.
archaeological find	object discovered in archaeological excavation.
public holiday	holiday generally established by law and is usually a non-working day for most people during the year.
religious building	building intended for religious worship or other activities related to a religion; ceremonial structures that are related to or concerned with religion.
unincorporated community	region of land not governed by own local government.
council	group of people who come together to consult, deliberate, or make decisions.
constituency	territorial division made for elections.
elections in Catalonia	
fictional vehicle	vehicle only appearing in fictional stories.
cocktail	alcoholic mixed drink.
cultural movement	period and movement in cultural history.
music workstation	electronic music instrument.
number with finite decimal representations	number that can be represented with a finite number of decimal places.
physical property	attribute of a physical system or body; OR non-chemical property of a material.
rank	element of hierarchy in armed forces.
artificial lake	lake formed by people.
nobility of Spain	privileged social class in Spain officially enjoying hereditary privileges distinguishing them from other persons and families.
marine ecosystem	scientific study of organisms in the ocean or other marine or brackish bodies of water.
mathematical model	description of a system using mathematical concepts and language.
bridge	structure built to span physical obstacles.
cardinal	senior ecclesiastical official of the Catholic Church.
criminal organization	organization that commits crimes.
trio	group of three musicians.
proto-state	political entity which does not represent a fully institutionalized or autonomous sovereign state.
form factor	indication of size and mounting options of a computer or its components.
battalion	military unit size designation.
television series	connected set of television program episodes under the same title.
computer programming	occupational field.
thought	mental activity involving an individual's subjective consciousness.
client state	state that is economically, politically, or militarily subordinate to another.
news magazine	typed, printed, and published piece of paper, magazine or a radio or television program.
absence	(local) nonexistence of something.
geographical indication	name or sign used on certain products which corresponds to a specific geographical location or origin.
cultural artifact	artifact created by humans which gives information about the culture of its creator and users.
journalism	investigation and reporting of events, issues and trends to a broad audience.
polyol	alcohol containing multiple hydroxyl groups.
figurate number	member of the set of triangular numbers, polygonal numbers, or polyhedral numbers.
subterranea	underground space, natural and man-made underground structures.
administrative territorial entity of Canada	cover article for different levels of administrative divisions of Canada.
mythical human-animal hybrid	entity that incorporates elements from both humans and non-human animals.
as a service	something being made available over the Internet to a customer as a service.
ceremony	event of ritual significance, performed on a special occasion.
tourist attraction	place of interest where tourists visit.
car	sovereign state in Africa.
grave	burial location of a dead body.
second-level administrative country subdivision	administrative division subordinate to or under administration of a first-level division.
civil disobedience	active, professed refusal to obey certain laws, demands, and commands of a government, or of an occupying international power.
administrative territorial entity of a specific level	type of administrative territorial entity.
deva	writing script for many Indian and Nepalese languages.
preparation	activity of preserving animals by taxidermy.
space	totality consisting of space, time, matter and energy.
periodical	category of serial publications that appear in a new edition on a regular schedule.
floating object	object that floats.
musical composition	aesthetic ordering and disposing of musical information.
non-renewable resource	Class of economic resources.
position	social role with a set of powers and responsibilities within a private or public organization or the state.
in-flight explosion	explosion in an aircraft during flight.
public law	regulates the relationship between the state and citizens, regulates the organization and function of the State.
cuisine	characteristic style of cooking practices and traditions.
deep-sky object	scientific article published in January 2012.
national park	park used for conservation purposes of animal life and plants.
Nazi concentration camp	concentration camp operated by Nazi Germany.
mythological canine	canine in mythology.
state variable	variable whose value is uniquely determined by the state of a dynamical system.
music school	institution specializing in music education.
chronostratigraphic unit	geologic unit that includes all rocks formed during a specific interval of geologic time.
media enterprise	business that focuses primarily in mass media.
cubic function	a polynomial function in a single variable where the highest exponent of the variable is 3.
demon	paranormal, often malevolent being prevalent in religion, occultism, mythology, and folklore.
zero-emissions vehicle	vehicle that emits no tailpipe pollutants from the onboard source of power.
accord	express agreement under international law entered into by actors in international law.
Catholic particular church sui iuris	autonomous particular church of the Catholic Church.
film character	fictional character appearing in a film.
state park of the United States	type of protected area in the United States.
order of magnitude	scale of numbers with a fixed ratio.
anthroponym	name of a person, such as surname or given name.
evaluation	systematic determination of a subject's merit, worth and significance.
castle	type of fortified structure built in Europe, Asia and the Middle East during the Middle Ages by nobility.
animal organ	process in which anatomical structures are generated and organized.
artillery gun	artillery weapon which fires a projectile using a propellant with greater power than personal firearms.
statue of Jesus	Wikimedia disambiguation page.
intracellular non-membrane-bounded organelle	Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane and occurring within the cell. Includes ribosomes, the cytoskeleton and chromosomes..
natural building material	
general election	election in which all or most members of a given political body are chosen.
military intervention	use of force by one country or sovereign state in the internal or external affairs of another.
compound of carbon	any chemical compound having at least one carbon atom.
word-sense disambiguation	problem of natural language processing; identifying which sense of a word (has multiple meanings) is used in a sentence. The solution to this problem impacts other computer-related writing.
colony	territory under the political control of an overseas state, generally with its own subordinate colonial government.
status	state or circumstances of some object or event.
print book	physical book printed on paper.
information science	field primarily concerned with the analysis, collection, classification, manipulation, storage, retrieval and dissemination of information.
qualification (degree)	
sports league	group of sports teams or individual athletes that compete against each other.
specialized higher education institution	type of higher education institution.
tactical formation	arrangement or deployment of moving military forces.
race	competitive activity where the goal is to complete the course as fast as possible.
legal wrong	state of being contrary to the principles of justice or law.
thermal power station	power plant in which heat energy is converted to electric power.
sibling group	group of human, they are siblings; e.g. Grimm brothers, Brontë sisters.
biological selection	evolution.
CJK character	characters used in Chinese, Japanese and/or Korean language.
Cassegrain mirror system	main design element of Cassegrain reflecting telescope (Q21098783).
administrative territorial entity of the Soviet Union	
body of water	any significant accumulation of water, generally on a planet's surface.
microregion	municipal union in Czech Republic.
non-governmental organization	organization that is neither a part of a government nor a conventional for-profit business.
cycling race	sporting event with bicycles.
multi-storey urban building	urban building with several floors.
macromolecule	molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass.
historic county of the United Kingdom	traditional geographical division in the United Kingdom.
Divided region	Divided regions.
dwelling place	1920 film by Jack Conway.
yacht	recreational boat or ship.
history of the city	aspect of history.
occurrence	occurrence of a fact or object in space-time; instantiation of a property in an object.
occupation	vocation founded upon specialized educational training.
accident	philosophical attribute.
web-safe color	palette of 216 colors comprising all combinations of 6 equally-spaced shades of red, green and blue, and representable with 3-digit hexadecimal codes.
parliamentary group	grouping of members of a parliament.
film studio	organization that produces films.
Unix-like	operating system that behaves in a manner similar to a Unix system.
farming business	
content rating category	single content rating in a rating system.
top-level domain	domain at the highest level of the DNS hierarchy.
individual	person or a specific object.
theatre	collaborative form of performing and fine art.
religious literature	genre of literature.
wizard in the Harry Potter universe	magical human in the Harry Potter universe.
fictional location in a work	fictional location.
literary archetype	set of recurring elements in the narrative, symbols, images, and character types in narrative works.
border	legal boundary between two geographic regions.
mythological island	
aspect of music	characteristic, dimension, or element taken as a part or component of music.
commercial vehicle	motor vehicle that is designed to transport persons or goods.
crisis	type of event that is a unstable and dangerous situation affecting an individual, group, community, or whole society.
technology	making, modification, usage, and knowledge of tools, machines, techniques, crafts, systems, and methods of organization.
ship type	group of ships of a similar purpose and function.
protectorate	territory that is protected diplomatically or militarily by a stronger state.
month	irregular unit of time dividing a calendar year.
human migration	movement of people for resettlement.
Municipal government in Canada	
police	constituted body of persons empowered by the state to enforce the law.
administrative territorial entity of the Russian Empire	administrative territorial entity in the former Russian Empire.
applied science	discipline that applies existing scientific knowledge to develop more practical applications.
historic house	house with a notable history or of a historic nature.
government agency	organization in the machinery of government responsible for specific functions.
martial arts	codified systems and traditions of combat practices.
Microsoft Windows component	system component of Microsoft Windows system family.
artificial geographic entity	elements of the ground or the underground that have been greatly modified by human being (roads, houses, ...).
couple	two people who are married to each other.
painting	practice of applying paint, pigment, color or other medium to a surface.
panel	group of people gathered to discuss a topic in front of an audience.
human hybrids in a work of fiction	human hybrids in a work of fiction without claim to truth.
hydrogen chalcogenide	class of chemical compounds.
criterion	distinguishing feature.
animal disease	disease that afflicts non-human animals.
advocacy group	defines and represents the interests of a particular social group or industry.
religious movement	social and ideological movement in the religious sphere.
geophysical observatory	location used for observing terrestrial events.
fictional object	object appearing only in fictional stories.
name	word or term used for identification; see also proper noun (Q147276) and personal name (Q1071027).
eating and lodging	
permanent establishment	fixed place of business.
telescope	instrument that aids in the observation of remote objects.
software agent	computer program that acts for a user or other program in a relationship of agency.
newspaper	scheduled publication containing news of events, articles, features, editorials, and advertising.
secondary source	document that discusses information originally presented elsewhere.
legislative term	period from one election of a legislature until the next.
locomotive	railway vehicle that provides the motive power for a train.
polymer	substance composed of macromolecules with repeating structural units.
association football club	sports club devoted to association football (soccer).
public building	buildings or groups of buildings owned and operated by a governing body, carrying out official duties, and often occupied by a governmental agency.
theater	collaborative form of performing and fine art.
phylogenetics	study of the evolutionary history and relationships among individuals or groups of organisms; application of molecular - analytical methods (i.e. molecular biology and genomics), in the explanation of phylogeny and its research.
weapon model	specific weapon design, pattern, or version of which all examples are essentially identical.
population	human that live in the same locality.
colossal statue	sculptural genre.
municipality of Belgium	administrative division of Belgium.
entry	definition in a reference work (dictionary or encyclopedia).
train	form of rail transport consisting of a series of connected vehicles.
prime element	nonzero, non-unit element p in a commutative ring R such that, whenever p divides ab for some a and b in R, then p divides a or p divides b (or both).
federated state	territorial and constitutional community forming part of a federal union.
aircraft lift-power class	aircraft class defined by method of propulsion and lift generation.
museum	institution that holds artifacts and other objects of scientific, artistic, cultural, historical, or other importance.
religious administrative entity	entity with control over a religion or part of a religion.
monocation	univalent positive ion.
group of structures or buildings	structures or buildings that do not form a building complex, but are treated as a group.
monumental sculpture	large sculpture.
institutional complex	group of many intitutional buildings (churches, schools, government buildings).
sports location	site where a sport is practiced, whether dedicated to it or not.
binary compound of hydrogen	any binary chemical compound containing just hydrogen and another chemical element.
planned language	language whose phonology, grammar, and vocabulary have been consciously devised for human or human-like communication.
biological products	complex pharmaceutical substances, preparations, or matter derived from organisms.
unit fraction	rational number written as a fraction where the numerator is one and the denominator is a positive integer.
multicameral legislature	parliament with two or more chambers.
urban district	residential or mixed use area, either existing as part of a city or urban area or as a separate area.
commercial company	
food ingredient	ingredient used in food product.
mathematical symbol	symbol used in mathematics.
distributed computing	system whose components are located on different networked computers.
administrative territorial entity of Zambia	
personal weapon	weapon that is issued to an individual member of a military or paramilitary unit.
fictional location	place that exists only in fiction and not in reality.
character encoding scheme	
administrative territorial entity of Libya	
setting	place and time where fictional story takes place.
velocity	rate of change of the position of an object as a function of time, and the direction of that change.
salt lake	city in and county seat of Salt Lake County, Utah, United States and the capital of Utah.
steroid	any organic compound having sterane as a core structure.
subscription	process of investors signing up and committing to invest in a financial instrument, before the actual closing of the purchase..
sin	language of the Sinhalese people of Sri Lanka.
logistics provider	
technological component	fundamental component of a machine or a tool, part of the machinery and contributing to the function of the machine, not of the esthetics.
